1	[1, 6, 10, 14]	1	0.19549030353827335
2	[1, 6, 10, 14]	0	0.3909806070765467
3	[0, 5, 10, 14]	0	0.58647091061482
4	[1, 6, 10, 14]	0	0.7819612141530934
5	[1, 6, 10, 14]	1	0.9774515176913667
6	[1, 6, 10, 14]	0	1.17294182122964
7	[3, 8, 13, 15]	0	1.5496567060854405
8	[1, 6, 10, 14]	1	1.7451470096237138
9	[1, 6, 10, 14]	0	1.9406373131619872
10	[2, 7, 11, 14]	1	1.9406373131619872
11	[2, 7, 11, 14]	0	1.9406373131619872
12	[2, 7, 11, 14]	1	1.9406373131619872
13	[1, 6, 10, 14]	0	2.1361276167002607
14	[1, 6, 10, 14]	0	2.331617920238534
15	[2, 7, 11, 14]	0	2.331617920238534
16	[1, 6, 10, 14]	0	2.527108223776807
17	[2, 7, 11, 14]	1	2.527108223776807
18	[2, 7, 11, 14]	0	2.527108223776807
19	[2, 7, 11, 14]	1	2.527108223776807
20	[2, 7, 11, 14]	1	2.527108223776807
21	[2, 7, 11, 14]	0	2.527108223776807
22	[2, 7, 11, 14]	0	2.527108223776807
23	[2, 7, 12, 15]	1	2.72259852731508
24	[2, 7, 11, 14]	1	2.72259852731508
25	[1, 6, 10, 14]	0	2.9180888308533532
26	[2, 7, 11, 14]	1	2.9180888308533532
27	[2, 7, 11, 14]	1	2.9180888308533532
28	[2, 7, 12, 15]	1	3.1135791343916264
29	[2, 7, 11, 14]	1	3.1135791343916264
30	[2, 7, 11, 14]	1	3.1135791343916264
31	[2, 7, 12, 15]	0	3.3090694379298995
32	[2, 7, 11, 14]	1	3.3090694379298995
33	[2, 7, 11, 14]	0	3.3090694379298995
34	[2, 7, 11, 14]	1	3.3090694379298995
35	[2, 7, 11, 14]	0	3.3090694379298995
36	[2, 7, 12, 15]	0	3.5045597414681726
37	[2, 7, 12, 15]	0	3.7000500450064457
38	[2, 7, 11, 14]	1	3.7000500450064457
39	[1, 6, 10, 14]	1	3.895540348544719
40	[2, 7, 11, 14]	1	3.895540348544719
41	[2, 7, 11, 14]	1	3.895540348544719
42	[2, 7, 11, 14]	0	3.895540348544719
43	[2, 7, 11, 14]	1	3.895540348544719
44	[2, 7, 11, 14]	1	3.895540348544719
45	[2, 7, 11, 14]	1	3.895540348544719
46	[2, 7, 11, 14]	0	3.895540348544719
47	[1, 6, 10, 14]	0	4.091030652082992
48	[2, 7, 11, 14]	1	4.091030652082992
49	[2, 7, 11, 14]	1	4.091030652082992
50	[2, 7, 11, 14]	0	4.091030652082992
51	[2, 7, 11, 14]	1	4.091030652082992
52	[2, 7, 11, 14]	1	4.091030652082992
53	[2, 7, 11, 14]	1	4.091030652082992
54	[2, 7, 11, 14]	1	4.091030652082992
55	[2, 7, 11, 14]	0	4.091030652082992
56	[2, 7, 12, 15]	1	4.286520955621265
57	[2, 7, 11, 14]	0	4.286520955621265
58	[2, 7, 11, 14]	1	4.286520955621265
59	[2, 7, 11, 14]	0	4.286520955621265
60	[2, 7, 11, 14]	1	4.286520955621265
61	[2, 7, 11, 14]	0	4.286520955621265
62	[2, 7, 11, 14]	0	4.286520955621265
63	[2, 7, 11, 14]	1	4.286520955621265
64	[2, 7, 12, 15]	1	4.482011259159538
65	[2, 7, 11, 14]	1	4.482011259159538
66	[2, 7, 11, 14]	0	4.482011259159538
67	[2, 7, 11, 14]	1	4.482011259159538
68	[2, 7, 11, 14]	0	4.482011259159538
69	[2, 7, 11, 14]	1	4.482011259159538
70	[4, 9, 13, 15]	0	4.858726144015338
71	[2, 7, 11, 14]	0	4.858726144015338
72	[2, 7, 11, 14]	1	4.858726144015338
73	[2, 7, 11, 14]	1	4.858726144015338
74	[2, 7, 11, 14]	1	4.858726144015338
75	[2, 7, 11, 14]	0	4.858726144015338
76	[2, 7, 11, 14]	1	4.858726144015338
77	[2, 7, 11, 14]	1	4.858726144015338
78	[2, 7, 11, 14]	1	4.858726144015338
79	[2, 7, 11, 14]	1	4.858726144015338
80	[2, 7, 11, 14]	0	4.858726144015338
81	[2, 7, 11, 14]	1	4.858726144015338
82	[2, 7, 11, 14]	1	4.858726144015338
